,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated
387,2016-06-14,0.000300,0.000300,0.000300,0.000300,0,reg,False
388,2016-06-15,0.000300,0.000300,0.000300,0.000300,0,reg,False
389,2016-06-16,0.000300,0.000300,0.000300,0.000300,0,reg,False
390,2016-06-17,0.000300,0.000300,0.000300,0.000300,0,reg,False
391,2016-06-18,0.000300,0.000300,0.000300,0.000300,0,reg,False
392,2016-06-19,0.000300,0.000300,0.000300,0.000300,0,reg,False
393,2016-06-20,0.000300,0.000300,0.000300,0.000300,0,reg,False
394,2016-06-21,0.000300,0.000300,0.000300,0.000300,0,reg,False
395,2016-06-22,0.000300,0.000300,0.000300,0.000300,0,reg,False
396,2016-06-23,0.000300,0.000300,0.000300,0.000200,0,reg,False
397,2016-06-24,0.000300,0.000300,0.000300,0.000300,0,reg,False
398,2016-06-25,0.000300,0.000300,0.000300,0.000300,0,reg,False
399,2016-06-26,0.000300,0.000300,0.000300,0.000300,0,reg,False
400,2016-06-27,0.000300,0.000300,0.000300,0.000300,0,reg,False
401,2016-06-28,0.000300,0.000300,0.000300,0.000300,0,reg,False
402,2016-06-29,0.000300,0.000300,0.000300,0.000300,0,reg,False
403,2016-06-30,0.000300,0.000300,0.000300,0.000300,0,reg,False
404,2016-07-01,0.000300,0.000300,0.000300,0.000300,0,reg,False
405,2016-07-02,0.000300,0.000300,0.000300,0.000300,0,reg,False
406,2016-07-03,0.000300,0.000300,0.000300,0.000300,0,reg,False
407,2016-07-04,0.000300,0.000300,0.000300,0.000300,0,reg,False
408,2016-07-05,0.000300,0.000300,0.000300,0.000300,0,reg,False
409,2016-07-06,0.000300,0.000300,0.000300,0.000300,0,reg,False
410,2016-07-07,0.000300,0.000300,0.000300,0.000300,0,reg,False
411,2016-07-08,0.000300,0.000300,0.000300,0.000300,0,reg,False
412,2016-07-09,0.000300,0.000300,0.000300,0.000300,0,reg,False
413,2016-07-10,0.000300,0.000300,0.000300,0.000300,0,reg,False
414,2016-07-11,0.000300,0.000300,0.000300,0.000300,0,reg,False
415,2016-07-12,0.000300,0.000300,0.000300,0.000300,0,reg,False
416,2016-07-13,0.000300,0.000300,0.000300,0.000300,0,reg,False
417,2016-07-14,0.000300,0.000300,0.000300,0.000300,0,reg,False
418,2016-07-15,0.000300,0.000300,0.000300,0.000300,0,reg,False
419,2016-07-16,0.000300,0.000300,0.000300,0.000300,0,reg,False
420,2016-07-17,0.000300,0.000300,0.000300,0.000300,0,reg,False
421,2016-07-18,0.000300,0.000300,0.000300,0.000300,0,reg,False
422,2016-07-19,0.000300,0.000200,0.000300,0.000200,0,reg,False
423,2016-07-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
424,2016-07-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
425,2016-07-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
426,2016-07-23,0.000200,0.000300,0.000300,0.000200,0,reg,False
427,2016-07-24,0.000300,0.000200,0.000300,0.000200,0,reg,False
428,2016-07-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
429,2016-07-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
430,2016-07-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
431,2016-07-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
432,2016-07-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
433,2016-07-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
434,2016-07-31,0.000200,0.000200,0.000200,0.000200,0,reg,False
435,2016-08-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
436,2016-08-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
437,2016-08-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
438,2016-08-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
439,2016-08-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
440,2016-08-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
441,2016-08-07,0.000200,0.000300,0.000300,0.000200,0,reg,False
442,2016-08-08,0.000300,0.000200,0.000300,0.000200,0,reg,False
443,2016-08-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
444,2016-08-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
445,2016-08-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
446,2016-08-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
447,2016-08-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
448,2016-08-14,0.000200,0.000200,0.000300,0.000200,0,reg,False
449,2016-08-15,0.000200,0.000200,0.000300,0.000200,0,reg,False
450,2016-08-16,0.000200,0.000300,0.000300,0.000200,0,reg,False
451,2016-08-17,0.000300,0.000200,0.000300,0.000200,0,reg,False
452,2016-08-18,0.000200,0.000200,0.000300,0.000200,0,reg,False
453,2016-08-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
454,2016-08-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
455,2016-08-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
456,2016-08-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
457,2016-08-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
458,2016-08-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
459,2016-08-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
460,2016-08-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
461,2016-08-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
462,2016-08-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
463,2016-08-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
464,2016-08-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
465,2016-08-31,0.000200,0.000200,0.000200,0.000200,0,reg,False
466,2016-09-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
467,2016-09-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
468,2016-09-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
469,2016-09-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
470,2016-09-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
471,2016-09-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
472,2016-09-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
473,2016-09-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
474,2016-09-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
475,2016-09-10,0.000200,0.000200,0.000300,0.000200,0,reg,False
476,2016-09-11,0.000200,0.000200,0.000300,0.000200,0,reg,False
477,2016-09-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
478,2016-09-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
479,2016-09-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
480,2016-09-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
481,2016-09-16,0.000200,0.000300,0.000300,0.000200,0,reg,False
482,2016-09-17,0.000200,0.000200,0.000300,0.000200,0,reg,False
483,2016-09-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
484,2016-09-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
485,2016-09-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
486,2016-09-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
487,2016-09-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
488,2016-09-23,0.000200,0.000200,0.000300,0.000200,0,reg,False
489,2016-09-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
490,2016-09-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
491,2016-09-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
492,2016-09-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
493,2016-09-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
494,2016-09-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
495,2016-09-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
496,2016-10-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
497,2016-10-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
498,2016-10-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
499,2016-10-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
500,2016-10-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
501,2016-10-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
502,2016-10-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
503,2016-10-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
504,2016-10-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
505,2016-10-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
506,2016-10-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
507,2016-10-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
508,2016-10-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
509,2016-10-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
510,2016-10-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
511,2016-10-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
512,2016-10-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
513,2016-10-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
514,2016-10-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
515,2016-10-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
516,2016-10-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
517,2016-10-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
518,2016-10-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
519,2016-10-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
520,2016-10-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
521,2016-10-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
522,2016-10-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
523,2016-10-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
524,2016-10-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
525,2016-10-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
526,2016-10-31,0.000200,0.000200,0.000200,0.000200,0,reg,False
527,2016-11-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
528,2016-11-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
529,2016-11-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
530,2016-11-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
531,2016-11-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
532,2016-11-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
533,2016-11-07,0.000200,0.000200,0.000300,0.000200,0,reg,False
534,2016-11-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
535,2016-11-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
536,2016-11-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
537,2016-11-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
538,2016-11-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
539,2016-11-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
540,2016-11-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
541,2016-11-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
542,2016-11-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
543,2016-11-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
544,2016-11-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
545,2016-11-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
546,2016-11-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
547,2016-11-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
548,2016-11-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
549,2016-11-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
550,2016-11-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
551,2016-11-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
552,2016-11-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
553,2016-11-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
554,2016-11-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
555,2016-11-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
556,2016-11-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
557,2016-12-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
558,2016-12-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
559,2016-12-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
560,2016-12-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
561,2016-12-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
562,2016-12-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
563,2016-12-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
564,2016-12-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
565,2016-12-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
566,2016-12-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
567,2016-12-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
568,2016-12-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
569,2016-12-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
570,2016-12-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
571,2016-12-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
572,2016-12-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
573,2016-12-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
574,2016-12-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
575,2016-12-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
576,2016-12-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
577,2016-12-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
578,2016-12-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
579,2016-12-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
580,2016-12-24,0.000200,0.000200,0.000300,0.000200,0,reg,False
581,2016-12-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
582,2016-12-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
583,2016-12-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
584,2016-12-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
585,2016-12-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
586,2016-12-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
587,2016-12-31,0.000200,0.000200,0.000200,0.000200,0,reg,False
588,2017-01-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
589,2017-01-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
590,2017-01-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
591,2017-01-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
592,2017-01-05,0.000200,0.000200,0.000300,0.000200,0,reg,False
593,2017-01-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
594,2017-01-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
595,2017-01-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
596,2017-01-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
597,2017-01-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
598,2017-01-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
599,2017-01-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
600,2017-01-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
601,2017-01-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
602,2017-01-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
603,2017-01-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
604,2017-01-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
605,2017-01-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
606,2017-01-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
607,2017-01-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
608,2017-01-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
609,2017-01-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
610,2017-01-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
611,2017-01-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
612,2017-01-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
613,2017-01-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
614,2017-01-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
615,2017-01-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
616,2017-01-29,0.000200,0.000200,0.000200,0.000200,0,reg,False
617,2017-01-30,0.000200,0.000200,0.000200,0.000200,0,reg,False
618,2017-01-31,0.000200,0.000200,0.000200,0.000200,0,reg,False
619,2017-02-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
620,2017-02-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
621,2017-02-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
622,2017-02-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
623,2017-02-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
624,2017-02-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
625,2017-02-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
626,2017-02-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
627,2017-02-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
628,2017-02-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
629,2017-02-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
630,2017-02-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
631,2017-02-13,0.000200,0.000200,0.000200,0.000200,0,reg,False
632,2017-02-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
633,2017-02-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
634,2017-02-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
635,2017-02-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
636,2017-02-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
637,2017-02-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
638,2017-02-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
639,2017-02-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
640,2017-02-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
641,2017-02-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
642,2017-02-24,0.000200,0.000200,0.000200,0.000200,0,reg,False
643,2017-02-25,0.000200,0.000200,0.000200,0.000200,0,reg,False
644,2017-02-26,0.000200,0.000200,0.000200,0.000200,0,reg,False
645,2017-02-27,0.000200,0.000200,0.000200,0.000200,0,reg,False
646,2017-02-28,0.000200,0.000200,0.000200,0.000200,0,reg,False
647,2017-03-01,0.000200,0.000200,0.000200,0.000200,0,reg,False
648,2017-03-02,0.000200,0.000200,0.000200,0.000200,0,reg,False
649,2017-03-03,0.000200,0.000200,0.000200,0.000200,0,reg,False
650,2017-03-04,0.000200,0.000200,0.000200,0.000200,0,reg,False
651,2017-03-05,0.000200,0.000200,0.000200,0.000200,0,reg,False
652,2017-03-06,0.000200,0.000200,0.000200,0.000200,0,reg,False
653,2017-03-07,0.000200,0.000200,0.000200,0.000200,0,reg,False
654,2017-03-08,0.000200,0.000200,0.000200,0.000200,0,reg,False
655,2017-03-09,0.000200,0.000200,0.000200,0.000200,0,reg,False
656,2017-03-10,0.000200,0.000200,0.000200,0.000200,0,reg,False
657,2017-03-11,0.000200,0.000200,0.000200,0.000200,0,reg,False
658,2017-03-12,0.000200,0.000200,0.000200,0.000200,0,reg,False
659,2017-03-13,0.000200,0.000200,0.000300,0.000200,0,reg,False
660,2017-03-14,0.000200,0.000200,0.000200,0.000200,0,reg,False
661,2017-03-15,0.000200,0.000200,0.000200,0.000200,0,reg,False
662,2017-03-16,0.000200,0.000200,0.000200,0.000200,0,reg,False
663,2017-03-17,0.000200,0.000200,0.000200,0.000200,0,reg,False
664,2017-03-18,0.000200,0.000200,0.000200,0.000200,0,reg,False
665,2017-03-19,0.000200,0.000200,0.000200,0.000200,0,reg,False
666,2017-03-20,0.000200,0.000200,0.000200,0.000200,0,reg,False
667,2017-03-21,0.000200,0.000200,0.000200,0.000200,0,reg,False
668,2017-03-22,0.000200,0.000200,0.000200,0.000200,0,reg,False
669,2017-03-23,0.000200,0.000200,0.000200,0.000200,0,reg,False
670,2017-03-24,0.000200,0.000300,0.000300,0.000200,0,reg,False
671,2017-03-25,0.000300,0.000300,0.000300,0.000300,0,reg,False
672,2017-03-26,0.000300,0.000300,0.000300,0.000300,0,reg,False
673,2017-03-27,0.000300,0.000300,0.000300,0.000200,0,reg,False
674,2017-03-28,0.000200,0.000300,0.000300,0.000200,0,reg,False
675,2017-03-29,0.000300,0.000300,0.000300,0.000300,0,reg,False
676,2017-03-30,0.000300,0.000300,0.000300,0.000300,0,reg,False
677,2017-03-31,0.000300,0.000300,0.000400,0.000300,0,reg,False
678,2017-04-01,0.000300,0.000300,0.000300,0.000300,0,reg,False
679,2017-04-02,0.000300,0.000500,0.000500,0.000300,0,reg,False
680,2017-04-03,0.000500,0.000400,0.000600,0.000400,0,reg,False
681,2017-04-04,0.000400,0.000400,0.000500,0.000400,0,reg,False
682,2017-04-05,0.000400,0.000400,0.000400,0.000400,0,reg,False
683,2017-04-06,0.000400,0.000400,0.000500,0.000400,0,reg,False
684,2017-04-07,0.000500,0.000400,0.000500,0.000400,0,reg,False
685,2017-04-08,0.000400,0.000400,0.000400,0.000400,0,reg,False
686,2017-04-09,0.000400,0.000400,0.000400,0.000400,0,reg,False
687,2017-04-10,0.000400,0.000400,0.000400,0.000400,0,reg,False
688,2017-04-11,0.000400,0.000400,0.000400,0.000400,0,reg,False
689,2017-04-12,0.000400,0.000400,0.000400,0.000400,0,reg,False
690,2017-04-13,0.000400,0.000400,0.000400,0.000400,0,reg,False
691,2017-04-14,0.000400,0.000400,0.000500,0.000400,0,reg,False
692,2017-04-15,0.000400,0.000400,0.000400,0.000400,0,reg,False
693,2017-04-16,0.000400,0.000500,0.000500,0.000400,0,reg,False
694,2017-04-17,0.000500,0.000500,0.000500,0.000400,0,reg,False
695,2017-04-18,0.000500,0.000500,0.000500,0.000400,0,reg,False
696,2017-04-19,0.000500,0.000400,0.000500,0.000400,0,reg,False
697,2017-04-20,0.000400,0.000400,0.000500,0.000400,0,reg,False
698,2017-04-21,0.000400,0.000500,0.000500,0.000400,0,reg,False
699,2017-04-22,0.000500,0.000500,0.000500,0.000400,0,reg,False
700,2017-04-23,0.000500,0.000500,0.000500,0.000500,0,reg,False
701,2017-04-24,0.000500,0.000500,0.000500,0.000500,0,reg,False
702,2017-04-25,0.000500,0.000500,0.000500,0.000500,0,reg,False
703,2017-04-26,0.000500,0.000500,0.000600,0.000500,0,reg,False
704,2017-04-27,0.000500,0.000600,0.000700,0.000500,0,reg,False
705,2017-04-28,0.000600,0.000700,0.000700,0.000600,0,reg,False
706,2017-04-29,0.000700,0.000700,0.000800,0.000700,0,reg,False
707,2017-04-30,0.000700,0.000700,0.000800,0.000700,0,reg,False
708,2017-05-01,0.000700,0.000700,0.000800,0.000600,0,reg,False
709,2017-05-02,0.000700,0.000600,0.000700,0.000600,0,reg,False
710,2017-05-03,0.000600,0.000700,0.000700,0.000600,0,reg,False
711,2017-05-04,0.000700,0.000700,0.000800,0.000700,0,reg,False
712,2017-05-05,0.000700,0.000800,0.000900,0.000700,0,reg,False
713,2017-05-06,0.000800,0.001200,0.001200,0.000800,0,reg,False
714,2017-05-07,0.001200,0.001300,0.001400,0.001200,0,reg,False
715,2017-05-08,0.001300,0.001500,0.001500,0.001200,0,reg,False
716,2017-05-09,0.001500,0.001200,0.001500,0.001100,0,reg,False
717,2017-05-10,0.001300,0.001200,0.001400,0.001200,0,reg,False
718,2017-05-11,0.001200,0.001200,0.001300,0.001100,0,reg,False
719,2017-05-12,0.001200,0.001200,0.001300,0.001200,0,reg,False
720,2017-05-13,0.001200,0.001200,0.001200,0.001100,0,reg,False
721,2017-05-14,0.001200,0.001300,0.001300,0.001200,0,reg,False
722,2017-05-15,0.001300,0.001100,0.001300,0.001100,0,reg,False
723,2017-05-16,0.001100,0.001100,0.001100,0.001000,0,reg,False
724,2017-05-17,0.001100,0.001300,0.001400,0.001100,0,reg,False
725,2017-05-18,0.001300,0.001500,0.001600,0.001300,0,reg,False
726,2017-05-19,0.001500,0.001500,0.001600,0.001400,0,reg,False
727,2017-05-20,0.001500,0.001900,0.001900,0.001500,0,reg,False
728,2017-05-21,0.001900,0.003100,0.003100,0.001900,0,reg,False
729,2017-05-22,0.003100,0.003400,0.003800,0.002500,0,reg,False
730,2017-05-23,0.003400,0.003600,0.004000,0.003100,0,reg,False
731,2017-05-24,0.003500,0.003700,0.004000,0.003500,0,reg,False
732,2017-05-25,0.003700,0.003000,0.003700,0.002900,0,reg,False
733,2017-05-26,0.002900,0.002400,0.003300,0.002300,0,reg,False
734,2017-05-27,0.002400,0.002500,0.002600,0.001700,0,reg,False
735,2017-05-28,0.002600,0.002600,0.002900,0.002300,0,reg,False
736,2017-05-29,0.002500,0.002700,0.002800,0.002400,0,reg,False
737,2017-05-30,0.002700,0.002600,0.003000,0.002600,0,reg,False
738,2017-05-31,0.002600,0.002700,0.002700,0.002400,0,reg,False
739,2017-06-01,0.002700,0.002900,0.002900,0.002700,0,reg,False
740,2017-06-02,0.002900,0.003000,0.003100,0.002900,0,reg,False
741,2017-06-03,0.003000,0.003300,0.003400,0.002800,0,reg,False
742,2017-06-04,0.003300,0.003200,0.003500,0.003100,0,reg,False
743,2017-06-05,0.003200,0.003900,0.003900,0.003200,0,reg,False
744,2017-06-06,0.003900,0.003700,0.004000,0.003500,0,reg,False
745,2017-06-07,0.003800,0.003300,0.003800,0.003300,0,reg,False
746,2017-06-08,0.003300,0.003600,0.003600,0.003100,0,reg,False
747,2017-06-09,0.003600,0.003500,0.003600,0.003400,0,reg,False
748,2017-06-10,0.003400,0.003300,0.003500,0.003300,0,reg,False
749,2017-06-11,0.003300,0.003600,0.003800,0.003300,0,reg,False
750,2017-06-12,0.003600,0.003300,0.003600,0.003200,0,reg,False
751,2017-06-13,0.003200,0.003300,0.003400,0.003200,0,reg,False
752,2017-06-14,0.003300,0.003100,0.003400,0.003000,0,reg,False
753,2017-06-15,0.003100,0.003000,0.003100,0.002800,0,reg,False
754,2017-06-16,0.003000,0.003200,0.003200,0.002900,0,reg,False
755,2017-06-17,0.003100,0.003300,0.003400,0.003100,0,reg,False
756,2017-06-18,0.003300,0.003200,0.003300,0.003200,0,reg,False
757,2017-06-19,0.003200,0.003100,0.003300,0.003100,0,reg,False
758,2017-06-20,0.003200,0.003200,0.003300,0.003200,0,reg,False
759,2017-06-21,0.003200,0.003100,0.003300,0.003100,0,reg,False
760,2017-06-22,0.003100,0.003100,0.003100,0.003000,0,reg,False
761,2017-06-23,0.003100,0.003100,0.003200,0.003000,0,reg,False
762,2017-06-24,0.003100,0.003100,0.003300,0.003100,0,reg,False
763,2017-06-25,0.003100,0.003000,0.003400,0.002900,0,reg,False
764,2017-06-26,0.003000,0.002700,0.003000,0.002400,0,reg,False
765,2017-06-27,0.002700,0.002600,0.002800,0.002200,0,reg,False
766,2017-06-28,0.002600,0.002800,0.002800,0.002500,0,reg,False
767,2017-06-29,0.002800,0.002700,0.002800,0.002600,0,reg,False
768,2017-06-30,0.002700,0.002600,0.002700,0.002600,0,reg,False
769,2017-07-01,0.002600,0.002600,0.002900,0.002400,0,reg,False
770,2017-07-02,0.002600,0.002500,0.002600,0.002300,0,reg,False
771,2017-07-03,0.002500,0.002500,0.002600,0.002400,0,reg,False
772,2017-07-04,0.002500,0.002500,0.002600,0.002500,0,reg,False
773,2017-07-05,0.002500,0.002700,0.002800,0.002400,0,reg,False
774,2017-07-06,0.002700,0.002600,0.002800,0.002600,0,reg,False
